rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-8132-dup-0, amcy, rocca, 10, sturt avdnue, , gin gin, 6166, nsw, 19509021, , 07 95664909, 3031719, 6
rec-7660-org,   tabitha, rollins, 134, goldsborough close, , crows nest, 3977, vic, 19071220, , 08 51490328, 1634727, 8
rec-212-dup-0, giaan, mastrosavas, 33, paul coe crescent, leisure living vlge, dandenong north, 4740, sd, 19760812, 22, 04 07510102, 7996269, 7
rec-9221-dup-1, andrdw, clakr, 8, phillips place, , goodna, 6164, nsw, 19690405, 40, 04 24884674, 7081917, 0
rec-9033-org,   warrick, bradshaw, 166, brown street, , glaziers bay, 2300, vic, 19011212, 36, 02 66195906, 4862657, 1
rec-9514-dup-3, kyle, mazzone, 1, westburytcircuit, , atherton, 5126, wa, 19271214, , 03 57639963, 1353983, 1
rec-6082-org,   rachel, painter, 60, sommers street, , bulimba, 2089, nsw, 19200515, 33, 02 79398237, 3089312, 4
rec-3432-org,   madison, shepherd, 29, wambaya crescent, woodberry vlge, glenmore park, 4561, act, 19201016, 29, 07 65460297, 1209157, 6
rec-987-org,   isaac, roberts-yates, 109, thomas hart street, cooingale, waverley, 3976, wa, 19630411, , 02 15118942, 2332253, 0
rec-6357-dup-1, hannay, campbell, , launceston street, murray glen lodge, ballara, 2326, , 19920721, 8, 02 83093442, 5541280, 5
rec-2756-dup-1, emiily, fyas, 51, bissenberger crescent, , ryde, 3183, nsw, 19720402, 41, 08 61340180, 6225417, 2
rec-6501-dup-2, jasmine, bouras, 86, werriwa crscent, st john of god hospital, wahroonga, 2913, qld, 19218027, 21, 02 63241238, 4354023, 6
rec-9288-org,   bailey, henshaw, 13, cloncurry street, , granville, 4014, qld, , , 08 50727603, 6152704, 3
rec-3997-org,   madison, morcom, 228, roughley place, , kingston, 4814, vic, 19350903, 21, 04 97399415, 9014139, 4
rec-1304-dup-2, ambeg, reid, 85, vansittartjfrescent, , ballina, 2066, vic, , , 07 25476757, 4488102, 7
rec-517-org,   timothy, behill, 104, narambi street, magnolia lodge, arrino, 2400, wa, 19410527, 13, 04 60906174, 6638324, 0
rec-6236-org,   ethan, steers, 22, lowanna street, , hamilton, 6236, qld, 19980623, 27, 03 05007906, 8871438, 8
rec-5820-dup-0, amber, swiggs, 56, maclaurin crescent, , como, 7249, ngi, 19499718, 30, 04 93662804, 8550936, 6
rec-9844-dup-1, james, arganese, 3, macedon crescent, emerald garden, acacia ridge, 5037, vid, 19370725, , 02 85803537, 1446588, 7
rec-4951-dup-0, madison, bissett, 31, pricezplqce, , mooroolbark, 2023, gswc, 19570205, , 08 76194199, 7849916, 5
rec-2191-dup-0, jessica, litten, 36, rollston street, , deniliquin, 4220, qld, 19660273, , , 6567017, 6
rec-9083-dup-0, leon, morrison, 145, yalgaclose, , kempsey, 3058, qld, 19980624, 37, 02 44136334, 8834748, 5
rec-6161-dup-1, evan, edmeades, 2, couchman crescent, walungurru community, amiens, , vif, 19410401, 31, 04 44332646, 3940018, 4
rec-3294-org,   quinn, braithwaite, 10, bangalay crescent, living springs, salter point, 6612, vic, 19030222, 34, 02 52924284, 3398209, 9
rec-6477-org,   peter, nassaris, , strickland crescent, , ivanhoe, 2570, vic, 19120602, 41, 07 95063854, 1146503, 7
rec-4865-org,   emiily, henshaw, 30, osburn drive, , avondale heights, 2602, wa, 19380723, 36, 07 47291949, 8637347, 6
rec-7993-dup-0, nicholas, berry, 98, , , noble park, 2799, nsw, 19020213, 28, 08 38423480, 9947057, 2
rec-711-dup-3, hanrnah, , 39, meredith circuit, , collie, 4127, tas, 19040305, , 02 49582238, 3172659, 5
rec-6702-org,   thomas, lowe, , lumeah street, tyrone heights, newrybar, 3139, qld, 19840227, 26, 02 08833682, 7956264, 3
rec-7171-dup-1, heny, basey, 0, clem hill xtreet, , elsternwick, 5268, vic, 19701229, , 07 77139779, 7084243, 0
rec-3326-dup-2, sean, spicer, 00, whitfeld street, mederberrin farm, 6210, holden hill, nsw, 19710404, 39, 03 97250792, 8706559, 4
rec-9155-org,   isabella, whetstone, 3, naismith place, , wetherill park, 3556, wa, , 30, , 1209016, 1
rec-4872-org,   sophie, coleman, 3, heagney crescent, maclee, yengarie, 2340, vic, 19061025, 34, 04 56007288, 7466221, 3
rec-888-dup-1, luke, piccoli, 14, newdegate street, , norhmead, 2232, sa, 19240300, 33, 04 02651411, 6424076, 6
rec-7830-org,   timothy, nemec, 25, monaro crescent, , avondale heights, 3175, nsw, 19670605, 27, 03 97105146, 3892934, 9
rec-6591-dup-1, areb, moodyn, 26, clutterbuck crescent, glenlee, lake heights, 4224, nsw, 19820560, 22, 04 38495392, 3103541, 0
rec-9102-org,   jai, coleman, 51, evergood close, , st kilda, 2164, sa, 19780112, , 03 60467665, 1753058, 1
rec-4492-org,   hayden, ting, 530, lott place, brileen, peterborough, 3038, , 19210901, , 08 00921978, 5773996, 6
rec-2752-dup-0, bella, garbas, 2, place ciolac, , crows nest, 2260, vic, 19919808, 27, 02 55145831, 2600405, 4
rec-4173-org,   nellie, tranthem, 2, kallara close, mayo, tin can bay, 2317, act, , 34, 02 58217809, 7448875, 5
rec-152-org,   lilly, blake, 12, crowder circuit, , ingleburn, 2131, , 19270312, 30, 04 99247194, 3319458, 2
rec-703-dup-2, isabella, berey, 72, ramage lace, , norah head, 2154, vic, 19329405, 36, 08 93384876, 7406300, 1
rec-4508-dup-2, rosiw, caire, 32, o'dea place, , new fram, 4305, vic, 19681118, 26, 07 84678343, 3368217, 5
rec-6159-dup-0, bailee, skvaril, 9, corroboree park, , penrith, 3923, qld, 19600226, 39, 07 36207009, 6619813, 1
rec-3757-org,   jaden, clarke, 31, badimara street, , st james, 6356, qld, 19750520, 10, 03 78349613, 8989014, 3
rec-6326-org,   troy, willmot, 45, john cleland crescent, , inverleigh, 2578, nsw, 19451115, 28, 04 14978410, 7483445, 2
rec-7342-org,   daniel, matthews, 1, moynihan street, pacific bay villas, ulladulla, 2535, vic, 19530423, 30, 03 27176388, 7276179, 9
rec-3139-org,   william, godfrey, 99, disney court, , dolphin heads, 6011, vic, 19731220, 31, 03 21631378, 3857551, 3
rec-1496-org,   rachel, benger, 17, snowgum road, danric lodge, euramo, 3116, nsw, 19241126, 44, 08 98093102, 3434600, 1
rec-2396-dup-2, brayden, shepherd, 18, macrossan crescent, abbatoir cottage, machans beach, 4036, nt, 19610902, 27, 02 84686782, 9220935, 8
rec-3582-dup-1, rhgs, vincent, 58, schomburgi street, earl haven, penong, 6430, sa, 19570708, 23, 08 92821101, 2454840, 3
rec-7814-org,   lani, schumann, 8, achernar close, , glendale, 3051, vic, , 38, 04 07032522, 4580092, 4
rec-1358-dup-0, andrew, edis, 25, solly place, , margaret river, 2284, vic, 19760812, 34, 04 94512116, 3437818, 1
rec-5248-org,   callum, latchmi, 21, maughan crescent, south melbourne market, deakin, 3672, vic, 19300808, 28, 08 88786517, 3537432, 1
rec-3389-org,   carmen, cuming, 45, crozier circuit, , chelsea heights, 3116, vic, 19601124, 28, 04 12299108, 9066015, 1
rec-3739-dup-1, jacl, clarke, 8, burtt crrscent, , broadford, 4152, vic, 19780808, 44, 03 21363756, 6268049, 4
rec-7908-dup-0, brook, lavic, 28, vidal street, , mentone, 2536, qld, 19994024, , 04 79684624, 6078405, 1
rec-4610-dup-0, nathab, thorpe, 5, evan psce, , el arish, 3154, qld, 19950403, 31, 02 86982138, 8449855, 3
rec-8453-dup-0,  elly, rote, 74, tambo street, , newborough, 3071, qld, 19800629, , 03 85494204, 7115229, 1
rec-8022-org,   benjamin, morrison, 139, finn street, , bayview heights, 7179, tas, 19800512, , 07 66799736, 8950793, 5
rec-7506-dup-1, hannah, afford, 34, wilkins street, wanganderry, eaglehawk, 3124, wa, 19370506, 29, 07 73752143, 2261386, 5
rec-781-org,   riley, agius, 95, corrigan place, buderim meadows, yagoona, 3030, sa, 19800825, 35, 08 24718754, 7792882, 0
rec-1838-dup-1, madeleine, creber, 37, snowball place, glenvzwiew, croibty, 5211, nsw, , 31, 08 07331194, 8545712, 8
rec-9319-dup-0, ethan, campbyll, 84, couchman crescent, st clair park, putney, 2283, nsw, , , 07 23154696, 4243976, 8
rec-9645-dup-1, erin, kalnibs, 9, mueller street, , margareturiver, 2560, nsw, 19290127, 38, , 1106127, 4
rec-9256-dup-1, gilbertson, zachariah, 16, gilmore crvscent, rosetta village, bondi jujction, 6153, vic, 19691009, 29, 03 03176483, 4260148, 3
rec-710-org,   kyle, groves-ordway, 416, julia flynn avenue, , rosebery, 2283, vic, 19330326, , 07 95603353, 2069254, 9
rec-921-org,   jaime, shelley, 6, watchorn close, boonoo boonoo, ewingsdale, 4871, vic, , 21, 03 67162555, 8009905, 9
rec-9222-dup-0, kita, mccartyy, 133, scarlet street, walnut grove estate, camhsie, 2207, nsw, 19220103, 12, 07 50032078, 2615282, 6
rec-5365-org,   ethan, campbell, 3, , , acacia ridge, 5169, sa, 19340128, 11, 04 03329161, 1019804, 0
rec-5005-org,   dylan, reid, 36, de little circuit, figtrees, ashfield, 4472, qld, 19280107, 26, 02 02958960, 2252233, 8
rec-2103-dup-2, luke, egliton, 4, clare denys avenue, , inglewood, 4650, qld, 19731003, 30, 04 65493534, 3227244, 4
rec-1068-org,   georgia, heuer, 26, kiddle crescent, , williamstown, 3214, nsw, 19631002, 28, 02 81835919, 3173179, 7
rec-402-dup-0, tbnan, helen, 11, hurtle avenue, , coombabah, 3088, nsw, 19350275, 28, , 3608181, 4
rec-2069-dup-1, isabelle, geraghfsy, 24, way street, , kingston, 2347, vig, 19920711, , 03 62569294, 9856340, 6
rec-7798-dup-1, joshua, moreisobn, 83, rollston stsreet, , wyoming, 2106, vic, 19501911, 30, 03 01896212, 9226577, 9
rec-9324-org,   emiily, blake, 11, boake place, , palmerston, 5154, nsw, 19480226, 24, 04 96605928, 6304826, 7
rec-9978-org,   gabriella, reid, 30, , , east guyong, 7018, qld, , 9, 02 29059910, 6381299, 8
rec-711-dup-1, hanna, welleer, 39, meredith circuit, , collie, 4127, tas, 19040305, , 02 49382838, 3172659, 5
rec-8188-dup-1, fraser, greem, 6, tipper akace, , crows nest, 6232, nsw, , 34, 03 22101746, 9652498, 2
rec-6956-dup-0, charlks, noble, 24, darambal street, kaweku park, higtht, 6230, qlc, 19320921, 28, 02 11013395, 6586630, 1
rec-1718-dup-1, thomas, , 42, beaurepaiee crescent, , moorooka, 4560, qld, 19440618, 23, 07 83615575, 7613118, 2
rec-2879-dup-1, holc, green, 53, sulman place, , devonport, 2207, nsw, 19581119, 31, 03 00631116, 3509073, 8
rec-4873-dup-1, thomas, pettinqgill, 14, de smet place, , flaxton, 3765, wa, 19471008, 26, 02 17810281, 2218405, 0
rec-1817-dup-1, , ho pe, 103, lahey place, , smythes creek, 5114, qld, 19390530, , 04 49758411, 9303147, 5
rec-3079-org,   paris, wilkins, , kellermann close, , williamstown, 3128, , 19641121, 9, 07 61818251, 7530066, 7
rec-5239-org,   alexander, vennus, 31, eildon place, , st lucia, 2154, tas, 19310101, 12, 03 18313967, 4909727, 5
rec-2203-org,   michaela, gimbrere, 27, lavery place, , burwood, 6418, wa, 19130427, 29, 08 17552417, 5882223, 5
rec-4491-dup-2, riley, gillardo, 2, beazley crescent, the falls, mountain creek, 3128, vic, 19420807, 37, 02 61341198, 8681350, 9
rec-3689-org,   lachlan, white, 133, arndell street, bethel hostel, canterbury, 4313, qld, 19990215, 12, 08 63171787, 8322483, 4
rec-1953-dup-0, oskar, ellsjj, 10, amagula avenue, , cook, 2550, nsw, 19970216, 19, 02 56774012, 8982016, 0
rec-8512-org,   lachlan, maynard, 61, ainslie avenue, casuarina shoppingsqre, west lakes, 4670, vic, 19120426, 27, 04 31888149, 9332375, 7
rec-6923-org,   george, coxon, 17, ashburton circuit, , wallsend, 3195, vic, , 25, 04 93055006, 9256516, 8
rec-8437-org,   jessica, desantis, 16, stuart street, killarney, bramston beach, 7054, qld, 19420317, 8, 07 79455321, 5653072, 5
rec-3898-dup-1, bridget, vanschieveen, 5, goodhart xrescent, lochanbrae, mountain creek, 3071, wj, 19841122, 38, 02 58721191, 8715722, 5
rec-8312-dup-4, mia, renffey, 3, heagney crescent, , rosebery, 2415, vic, 19181103, 27, 03 71182479, 3111281, 3
rec-2395-org,   madison, sheldon, 2, mimosa close, , clare, 2153, , , 28, 04 49677029, 8032874, 0
rec-9993-dup-3, micar, dunstone, 19, tindale street, , ivanhoe, 6008, vic, 19640430, 28, 07 35560345, 1205871, 9
rec-4759-org,   mitchell, heuston, 6, william hudson crescent, alabama, pascoe vale south, 6401, sa, 19750614, 36, 08 50515743, 4411938, 7
rec-6356-dup-0, nicholas, rivas, 0, adinda street, , tingaloa, 3095, vic, 19160703, 28, 02 47516666, 9504352, 7
rec-597-dup-1, amy, kammermann, 23, khull crescent, , blacokwn, 3820, nshw, 19980807, 34, 03 75282986, 3107575, 5
rec-4945-org,   hudson, browne, 8, selby place, glenmore, whittington, 2428, qld, 19220807, 19, 08 17528816, 7856587, 9
rec-3243-org,   jackson, tomney, 3, quamby place, , morven, 2176, qld, 19560412, 27, 02 30801904, 1709526, 9
rec-2313-dup-2, jacobe, carbohne, 1, bonney street, glen ayre, safety bay, 2295, vic, , 24, 04 74852605, 5783461, 3
rec-6790-org,   kyle, carbone, 90, rapanea street, , brighton, 6003, nsw, 19150115, 32, 02 63403952, 7910065, 3
rec-7860-org,   tyler, abolf, 19, port jackson circuit, hamilton central, bomaderry, 7250, nsw, 19590823, 36, 02 03447191, 6806401, 7
rec-4524-dup-3, reeve, ryan, 469, mchugh street, , surrey hills, 2630, wa, , 20, 03 78347073, 8061394, 4
rec-8341-org,   fiona, white, 12, la perouse street, , tingalpa, 4069, vic, 19400725, 28, 04 10750766, 1210490, 2
rec-6668-org,   charlie, estcourt, 5, marrakai street, blue springs, port macquarie, 7140, nsw, 19820426, , 08 09579465, 5998006, 9
rec-7688-dup-0, alessahdra, tims, 79, bunbury stbeet, , port libcoln, 4650, qld, , 28, 02 56048521, 7770301, 7
rec-482-dup-0, lily, leaver, 9, wanganeen avenue, , ryde, 4036, nsw, 19381006, 26, 03 48372979, 2578972, 4
rec-9586-dup-2, hyland, william, 59, oliver street, , wanniassa, 4159, nsw, 19450121, 33, 04 64289069, 9482100, 8
rec-2451-dup-3, connor, chatee, 43, hodgson crescent, jasmine lodge, geraldton, 2340, nsw, , 13, 02 17149693, 4650294, 5
rec-2983-org,   charlotte, clarke, 6, blamey crescent, , oakwood, 2337, sa, , , 07 36691683, 9560374, 3
rec-4993-dup-0, ryan, mcgregor, 85, northmore crescent, stationyards, port linhhcoln, 2026, qld, 19470811, , 08 52139790, 7092046, 9
rec-9821-org,   , whillas, 14, muirhead place, , balaklava, 2016, vic, 19730911, 35, 04 92549619, 3473080, 1
rec-8413-dup-1, kyle, hill-smith, 2, longmore ctescent, , frankston, 2145, viv, 19140829, 38, 03 65811850, 6911708, 9
rec-4658-org,   luke, malor, 77, bastow circuit, blueberry farm est, dalby, 3939, wa, 19460315, , 02 93076178, 2067242, 6
rec-3029-dup-0, andrdw, astlmy, 13, domain street, , kenwick, 4122, vic, 19786018, 39, 08 14602881, 9028377, 6
rec-302-dup-0, harley, heenan, 657, officer crescent, , macedon, 2131, qldb, 19610178, 32, 02 24896758, 8798433, 9
rec-5136-org,   bailey, green, 113, learmonth drive, , ballarat, 2566, wa, 19650220, 39, 04 25263647, 1929230, 6
rec-9590-org,   liam, nguyen, 3, sherwood circuit, arnwood, norong central, 3199, , 19230217, , 07 69769310, 2476702, 1
rec-9126-org,   kobe, akauola, 287, carr crescent, pindara medical centre, denmark, 4420, nsw, 19820329, 31, 04 64681753, 8828989, 2
rec-6494-dup-0, krito, tyerman, 65, kaberry place, , mee moung, 6027, sa, 19130819, 35, 07 20439656, 5771604, 8
rec-186-org,   brooke, rattaey, 140, buru close, , acacia ridge, 3910, vic, 19560913, , 07 23955198, 7051490, 8
rec-5038-org,   david, spicer, 13, hunter street, warrumbungle, brighton, 3181, nsw, 19650831, , 04 83959972, 2349026, 2
rec-4865-dup-0, emiily, henshaw, 30, osburn drive, , avondale heights, 2602, wa, 19380723, 27, 07 47291949, 8637787, 6
rec-6372-org,   sophie, nguyen, 22, handcock crescent, teneriffe wharfs, menindee, 3223, sa, , , 08 55278726, 2800436, 3
rec-3787-org,   antonio, rawlings, 9, wiburd street, brambletye vinyard, cherrybrook, 5163, sa, 19760714, 25, 07 95479790, 9581794, 0
rec-6963-org,   xavier, matthews, 88, herbert crescent, , kingston, 2770, wa, , , 04 24047198, 3971483, 3
rec-1391-org,   brock, sarah, 125, clutterbuck crescent, caprion retiement, riverwood, , wa, 19160313, , 03 00357097, 6671511, 0
rec-5923-dup-0, genevieve, bates-broqnsword, 173, burnett street, , st kilda, 2196, nsw, 19000910, , 03 97560044, 4798064, 8
rec-2336-dup-0, karissa, ln, 12, canning street, , andrrs, 4344, nsw, , 31, 03 57250286, 1882840, 7
rec-2760-dup-0, jakd, , 7, keverstone circuit, buffel rise, mooroka, 3081, qd, 19780908, 26, 04 81255169, 3833290, 3
rec-8714-org,   daniel, limbach, 143, douglas place, , yarraman, 6023, wa, 19541002, 29, 03 26561111, 8606522, 6
rec-548-org,   imogen, boxhall, 44, charleston street, moriah, aldinga beach, 5159, vic, 19700102, 37, 07 08083782, 7064473, 0
rec-3208-dup-1, kynan, webb, 4, manning street, pyramid cara park, bucaska, 7248, vuc, 19590187, 33, 03 25145454, 5825182, 0
rec-5134-org,   jack, agius, 1, kootara crescent, , gordonvale, 6150, , , , 03 62964693, 4382964, 3
rec-8868-org,   chantelle, boss, 31, , villa 147 henry kendall bayside, rye, 2517, qld, 19471205, 30, 04 31297530, 3226529, 6
rec-8458-org,   thomas, leon, 2, kidston crescent, , dandenong north, 4575, qld, 19630908, 11, 07 66284617, 9620379, 2
rec-1825-org,   holly, dukic, 3, longmore crescent, riverbend, morwell, 4570, nsw, 19621125, 29, 08 88068452, 5855114, 4
rec-8067-dup-2, catherine, matthews, 4, , , blackma bay, 2221, wa, 19281126, , 04 51571183, 9097210, 0
rec-7116-dup-0, samuel, spicer, 85, nagelp lace, surrey, tweed heads, 2035, nsw, 19541904, 31, 08 72294197, 2161224, 7
rec-6734-dup-2, nayha, bullock, 6, arriett a close, , campbellfield, 2380, qld, , 21, 08 63635258, 4197638, 5
rec-6961-org,   jaggah, , 1021, wallis place, robinda garden, padstow, 2147, nsw, 19621009, 34, 07 28712550, 2914651, 8
rec-8737-org,   max, egan, 138, balsillie crescent, wahroongah, boronia heights, 3084, sa, 19201208, 32, 07 41777432, 5743481, 2
rec-9487-dup-1, , ridonc, 1, copland drive, , kilsyth, 3124, vic, 19530825, 30, 07 65995552, 1153198, 7
rec-9913-dup-2, jessava, samios, 50, flack street, , tatura, 2092, , 19402410, , 07 08681410, 6016548, 7
rec-5847-org,   oscar, clarke, 2, martin street, bonholme, ross creek, 2535, nsw, 19210201, 21, 08 65060032, 4585676, 7
rec-5421-org,   anna, stingle, 36, galibal street, , young, 3140, vic, 19831229, 11, 04 53003684, 5155471, 2
rec-9739-dup-0, lachlan, white, 51, wilkinss qreet, , elebwna, 2400, wa, 19010625, 30, 02 92046677, 8611415, 5
rec-945-org,   scott, hare, 65, corringle close, , potts point, 6210, nsw, 19380309, 25, 08 50681808, 1429931, 7
rec-4544-org,   charles, steinert, 173, hocking place, , port lincoln, 2315, nsw, 19381008, 29, , 1459469, 6
rec-1100-dup-1, kye, , 444, howey place, weowner, ngunaal, 2470, vic, 19090521, 37, 07 74226133, 1208732, 1
rec-10-dup-3, lucy, bishop, 7, chalmers place, st john of god hospital, woollahra, 2539, nsw, 19501330, 51, 07 99439759, 5607400, 2
rec-4065-org,   marcus, zilm, 9, jalanga crescent, , sylvania, 4510, , 19130804, 7, 08 52726657, 8008325, 7
rec-98-dup-3, , bellchsmbkrs, 5, norman street, craiglea, nyora, 2300, wa, 19360516, 28, 04 60299063, 1706423, 1
rec-4226-dup-0, jinni, zimmerbann, 60, keartlanu sreet, , springwood, 6151, vic, , 28, 07 09533266, 6458984, 0
rec-1323-org,   sophie, stroeh, 1174, wattle street, part sect 231, yarrawonga, 6022, wa, 19170210, 35, 03 62529181, 4776973, 7
rec-5411-org,   claire, aspinall, 5, munro street, , flemington, 2880, , 19811204, 29, 02 15944902, 2757290, 9
rec-4978-dup-0, jessica, dingh, 3, brolga place, , macquarie gields, 4017, qld, 19586922, 25, , 2401473, 4
rec-8338-org,   joshua, brydon, 28, maribyrnong avenue, , flora hill, 3912, vic, 19040817, 35, 03 08903027, 9616900, 9
rec-9169-dup-1, caresse, sheldon, 6, street mchenry, , mentone, 4066, nss, 19401109, 24, , 4883722, 6
rec-5830-org,   judah, coleman, 5, maddison close, cherry court, corio, 7009, nsw, 19820210, 22, 04 26515434, 7615952, 0
rec-4964-org,   imogen, tiller, 19, freda gibson circuit, , port macquarie, 2289, wa, 19350219, , 02 31950184, 3536537, 0
rec-9256-dup-2, zachoriah, gilbergson, 16, gilmorw cfescent, rosetta village, bondi junction, 6153, vic, 19691009, 29, 03 03176483, 4260148, 3
rec-6676-dup-4, dayna, milburn, 14, kitchenef street, , petersham, 6226, nsw, , 31, , 4892945, 0
rec-9413-org,   max, reid, 2, cowper street, , vale park, 4350, nsw, 19350912, 36, 07 60636489, 8697138, 6
rec-6262-dup-0, emiily, ryan, 32, robert lewys court, , potts eppint, 2540, qld, 19060206, 25, 04 83172234, 8871135, 8
rec-5261-org,   charles, britten, 18, banvard place, , lower mitcham, 3068, nsw, 19180306, 21, , 9245532, 4
rec-7638-org,   timothy, miles, 32, toole place, , corio, 3851, wa, 19120818, 24, 02 28327170, 8411626, 2
rec-7400-dup-2, mitchell, clissold, 2628, pethebridge street, , henda, 4740, sa, 19335038, , 02 89172387, 4713896, 3
rec-6318-dup-0, kyle, shepherd, 44, namatjira drive, aldersyde east, nichoqls, 4310, nsw, 19490922, , 04 88818362, 1490198, 1
rec-4749-org,   julia, waller, 1, tom roberts avenue, roundswamp, malvern east, 2117, qld, 19320406, 29, 03 06542968, 5723927, 9
rec-1887-dup-3, daniel, de boar, 9, coxen shreet, , the entrance, 2171, qlcx, , 37, 08 14474392, 2602784, 3
rec-3513-org,   naomi, petersen, 27, lyon place, , woy woy, 3048, qld, 19320301, 26, 08 21978307, 1949970, 7
rec-2009-org,   michael, bottroff, 25, macquarie street, , hammondville, 3823, qld, 19131004, 20, 04 29019849, 2284291, 9
rec-4641-dup-3, sean, leslie, 35, singleton crescent, , werribee south, 5211, , 19269133, 20, , 5443464, 6
rec-2648-org,   benjamin, campbell, 3, lachlan street, wispering pines, jacobs well, 7051, , , 34, 04 45762792, 3364891, 3
rec-6381-org,   sophie, mason, 15, carpenter close, cypress garden, punchbowl, 2550, vic, 19260224, 10, 07 15242285, 9951067, 4
rec-328-dup-1, , campbell, 36, allport street, old school hse, westmead, 2014, qid, 19060711, , 07 53900922, 9995118, 1
rec-1699-dup-0, connnr, mikea, 4, archel place, , thornbury, 3037, vic, 19911021, 28, 04 92883134, 6173229, 0
rec-5065-dup-1, ruy, baillie, 39, tewksbury circuit, , cane, 2641, qld, 19651405, 30, 02 90375775, 9317465, 6
rec-326-org,   sebastian, mccarthy, 256, archibald street, , galston, 6059, vic, , 28, 08 11969688, 2787960, 2
rec-4175-org,   sophie, white, 11, , , crystal brook, 2656, vic, 19610814, 35, 07 25033226, 8760584, 8
rec-2894-dup-0, joshaj, bowerman, 24, hacking crescent, stoney creek, devopnort, 4214, , 19680127, 29, 02 42335700, 5130238, 7
rec-2015-dup-0, phoebe, noae, 15, mcfarlan place, , beaumaris, 3085, qld, 19604329, , 07 76474952, 7670074, 2
rec-8848-org,   alexander, miteff, 69, collingridge street, , boddington, 4114, vic, 19670505, 28, 08 74783946, 1500809, 7
rec-3933-org,   jack, , 22, bellingham crescent, , nowra, 3181, qld, 19210520, 26, 08 44153342, 5555515, 6
rec-9012-org,   thomas, eayrs, 52, colquhoun street, , pimpama, 2228, nsw, 19420409, , 08 36083797, 4847736, 4
rec-6799-dup-1, rachxl, rothe, 6, , , enoggera, 2914, , 19570526, 23, 03 49137746, 5863004, 3
rec-111-dup-1, kallie, beams, , crozier cirduit, , toowoomba, 2256, nsw, 19050028, 24, 08 54487435, 6585405, 7
rec-6046-dup-2, natalia, sporn, 13, mulley street, , upper coomera, 4215, nt, 19608629, 31, 08 63035894, 6382233, 3
rec-1266-dup-0, charlie, berry, 23, clive steele avenue, , hoppers crossing, 6011, , 19811220, 37, 07 71483038, 6361488, 8
rec-5047-org,   elton, glass, 2, grigg place, , swan point, 2126, vic, 19541011, 33, 04 91470204, 1482096, 2
rec-6029-org,   thomas, o'day, 240, port jackson circuit, , yoogali, 4503, , 19010912, 24, 07 85102079, 3585507, 6
rec-5447-dup-0, mia, mcsporlan, 5, kambah exchange street, , brighotn, 4804, , , , 03 10698763, 6580252, 0
rec-7044-dup-1, infia, creagh, 12, willcock place, , largs north, 3282, qld, 19130224, 23, 08 96612087, 4471234, 9
rec-4639-org,   chloe, dahlquist, 20, alleyne close, , laurieton, 3629, nsw, , 33, 07 45523339, 1942192, 3
rec-1487-dup-2, teilah, mcvilly, 112, montgomery place, , bridgemaw downs, 2250, wa, 19991025, , , 6180435, 9
rec-1612-dup-2, lauren, rendulic, 1, lee-steere crescent, , launceston south, 2608, , 19210111, 36, 02 08330634, 5249511, 8
rec-1005-dup-0, madeleine, mason, 23, , , hoppers crossing, 2222, qld, 19770911, , 04 64861576, 9589777, 9
rec-8492-dup-2, eyles, hugh, 11, yambina ctescent, , yarrasonga, 2218, qld, 19780921, 31, 07 66445861, 1325977, 4
rec-3353-org,   nathan, campbell, 10, green street, lykabetos, picton, 4381, , 19321231, 8, 07 96800834, 4850363, 1
rec-8775-dup-1, aelx, moody, 6, faucett street, , west wyalong, 4700, nsw, 19890056, , 03 89029258, 5426884, 0
rec-4918-dup-1, jye, petersen, 16, joynerpwlace, , braidwood, 2540, vvc, 19200336, 27, 03 09680434, 4409274, 5
rec-198-org,   hayden, deakin, 6, beauchamp street, , sale, 2870, nsw, 19500729, 33, 07 61723957, 3526445, 0
rec-2046-org,   joel, reuter, 65, mawalan street, , rosebud, 2731, vic, 19260516, 9, , 1264073, 0
rec-4009-dup-0, thomau, liersch, 730, knox sfreet, , brighton-le-sands, 2537, vic, 19661106, 19, 08 81202599, 5689325, 2
rec-5360-org,   bella, campbell, 42, , , st clair, 5063, sa, 19721111, 23, 02 82856520, 8253809, 5
rec-7864-org,   tyler, thredgold, 20, bullumbir street, cressy grove, woodville south, 2203, nsw, 19700829, , 07 69677180, 5147987, 1
rec-9338-org,   lily, georgiadis, 1, woodfull loop, , annandale, 7310, qld, 19460804, 25, 02 29645938, 2977786, 8
rec-3825-dup-1, amy, tarquinio, 29, plante place, narraburra lodge, young, 2048, qld, 19090628, 39, 08 73858328, 8705229, 6
rec-5593-dup-1, nicholas, nyiro, , crescent shkaespeare, rosetta village, coober pedy, 2145, wa, 19390191, 28, 02 44089338, 1081876, 4
rec-9932-org,   ella, coleman, 50, chandler street, , manyana, 2478, nsw, 19570915, 24, 02 39347905, 8936612, 8
rec-1010-org,   thomas, newberry, 159, lefroy street, , stratton, 2170, qld, 19240302, , 03 28073801, 1211500, 1
rec-195-org,   jack, kempson, 104, leahy close, retirement village, broadmeadows, 4300, nsw, 19270924, 33, 08 82125474, 2321873, 1
rec-73-org,   isaac, siviour, 14, streeton drive, , moura, 2171, , 19160305, 27, 07 58273179, 1978686, 1
rec-3439-dup-2, jessica, bitmesd, 34, paul rlace, silverland roadhouse, ulverstone, 6195, nsw, 19390427, 40, 04 95865043, 6785959, 9
