rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-4551-org,   flynn, winfield, 53, vasey crescent, hosea mizpah, mackenzie, 3144, nsw, 19140404, 33, , 4086572, 3
rec-3606-dup-2, nicholas, hassqall, 3, ebenezer street, , bibra lake, 7315, , 19541006, 33, 07 69673753, 9648059, 7
rec-3265-dup-1, ashtpn, hoffman, 9, wattle street, , mooloolaba, 6169, nsw, 19120715, 33, 07 97644706, 4457493, 3
rec-2888-org,   alicia, alderman, 22, barritt street, ascot park, wyong, 6330, nsw, 19470524, , 03 96507439, 6574362, 0
rec-4467-org,   grace, lowe, 66, nullagine street, rosetta village, currambine, 3172, sa, 19741101, 10, 04 04485206, 7473622, 6
rec-4231-dup-0, lachlan, rundle, 30, majura avenue, wyola, cooranbong, 2650, vic, 19060527, 30, 07 29227527, 5526103, 6
rec-1205-dup-0, mega, reid, 9, sollya place, , donnybrok, 2121, sa, 19950319, 40, 04 19524131, 3419133, 7
rec-4744-dup-0, erni, braniff, 30, derry street, summer hill, buccan, 6066, vic, 19860501, 21, 08 66929960, 3769759, 8
rec-4223-dup-0, jaiden, crook, 8, macgregorkistreet, minjarra, brighton, 3630, vic, 19861002, 12, 07 24213972, 2507831, 1
rec-2782-org,   nicholas, mason, 507, tewksbury circuit, st francis village, belrose, 4069, wa, 19500221, , 07 24154155, 2904106, 2
rec-3490-org,   finnbar, noble, 26, nungara street, , dimbulah, 3012, wa, 19200618, 36, 08 05094530, 7147299, 1
rec-4908-org,   jesse, whitsitt, 41, sparkes close, , bena, 2260, , 19930828, 30, 03 97928627, 3676424, 8
rec-2170-dup-0, riley, walkley, 52, belconnen way, , elizabeth grove, 3305, nsw, 19711230, 25, 04 21679384, 3457173, 9
rec-4648-org,   tyler, sherriff, 18, shasta place, , kogarah, 2527, nsw, , 34, 08 35252218, 9560434, 6
rec-1019-dup-2, zanek, rogan, 1, ashley drive, bishops creek, wilson, 4077, vic, 19680225, 33, 03 42311187, 5413922, 3
rec-1759-dup-0, erin, ayres, 3, bryant place, southern aged care, bindoon, 2614, nsw, 19301214, 34, 04 79731882, 5926680, 6
rec-3494-dup-2, kale, plumb, 69, bandjalong rcescent, , kurri kurri, 2211, nsw, 19750207, 10, , 1291445, 0
rec-946-dup-2, brock, christian, 1, aspinall street, halfway hill, belrose, 6149, nsw, 19120620, 21, 07 46511605, 8512176, 4
rec-51-dup-0, teal, laverck, 6, beatham close, , camperdown, 3150, wa, 19600522, 34, 03 22185436, 1353281, 8
rec-3550-org,   amelia, morrison, 92, pollock street, oxford, mosman, 4306, nsw, 19140207, , 02 42042883, 1390953, 3
rec-2174-org,   james, waller, 22, burns circuit, , parramatta, 4811, vic, 19240211, 39, 04 97357030, 1864530, 5
rec-2077-dup-2, chloe, webb, 258, dunbar rztreet, leumeah, hammondville, 3175, nsw, 19190314, , 08 52724675, 3601438, 1
rec-4627-dup-2, timothy, crouch, 42, cloncurry street, lanhydrock, st kila, 3621, vic, 19031016, 03, , 5995538, 8
rec-1501-org,   madison, morrison, 26, gatton street, , somerton park, 2164, vic, 19420616, , 02 87775155, 8076453, 4
rec-1680-dup-0, , berrtman, 29, , , wattle park, 5043, act, 19440321, 28, 08 11359934, 5966693, 9
rec-1839-dup-1, jasmine, webmb, 61, vagabond crescent, , elwood, 2617, tas, 19231010, 33, , 3009918, 5
rec-2579-dup-0, samantha, madigan, 58, strickland crescent, school house, hopperss crossing, 3723, sa, 19770824, 27, 03 23207225, 2280831, 0
rec-4153-dup-3, sylvie, krishnan, 14, ewart street, , north sydney, 2065, nsw, 19944029, 27, 07 58589520, 6274121, 4
rec-1759-dup-3, erin, ayres, 4, bryant place, , bindoon, 2166, nsw, 19301214, 34, 04 79731882, 5926680, 6
rec-2916-org,   rhett, nguyen, 79, , , warilla, 2360, nsw, 19710810, 36, 03 99471834, 9147028, 1
rec-471-org,   alana, trenerry, 19, benny place, villa 2, rosebud, 4341, nsw, 19121104, , 02 34145242, 4517035, 0
rec-1814-org,   sophie, lowe, 53, wambool street, , purga, 4285, sa, , , 04 75195165, 3368519, 2
rec-4712-org,   jai, mcsorley, 17, belconnen way, war veterans home, bligh park, 2770, vic, 19090114, 29, 04 42781989, 9072647, 9
rec-1075-dup-1, white, zoe, 97, mccawley street, , richardson, 3515, qld, 19160417, 23, 08 36691244, 2359082, 5
rec-2544-dup-3, matthews, ruby, 33, john cleland crescent, , clovelly, 2077, vic, 19631018, 24, 03 17481250, 3359532, 2
rec-3670-org,   lily, mason, 37, rushbrook circuit, rothbury, burpengary, 2157, tas, 19181023, 22, 08 17393736, 6945613, 0
rec-1819-dup-2, ebony, maynard, 22, weavelo place, waiweer, monv vale, 4125, vic, , 23, 07 85987163, 8834467, 9
rec-3786-org,   angus, white, 7, chappell street, st james, gillieston heights, 2260, nsw, 19370824, 8, 04 09590170, 7361409, 9
rec-2010-org,   abbey, white, 5, cromwell circuit, , koroit, 4151, qld, 19770103, 26, 08 17706692, 8638222, 5
rec-996-org,   cameron, grosvenor, 48, michie street, , marayong, 4650, sa, 19900619, 22, 03 58665710, 7390950, 1
rec-4566-dup-1, jordan, stodvrt, 15, ambalindum street, , nyora, 3496, nsw, 19300313, 27, 04 15408241, 2743973, 8
rec-4470-dup-1, blake, bloomfield, 3, investigator street, , st albans, 6285, qld, 19220320, , , 7426363, 3
rec-2459-dup-1, sebastian, geue, 130, lewin snreet, , cliftontsprings, 5700, nsw, 19040129, 33, 07 40559141, 8476057, 7
rec-2184-dup-0, jack, eglinton, 216, carruther s street, , red banks, 5252, nsw, 19400105, 28, 03 58630226, 8127291, 8
rec-4191-dup-2, hannah, copp, 418, taronga ltace, , emerald, 2016, nsw, 19250529, 27, 07 97354847, 7253153, 6
rec-2242-org,   ryan, green, 12, hinkler street, burnside, yungaburra, 2111, nsw, 19021220, 31, 03 88485146, 8165817, 7
rec-4888-dup-0, patrick, crosswell, 1218, moor place, , jamestown, 2132, ysw, 19950527, 43, 08 69644392, 9207026, 3
rec-288-org,   james, dixon, 40, gilruth street, , farleigh, 2220, nsw, 19061121, , 08 91675892, 6056864, 3
rec-4075-org,   travis, britten, 17, marsden street, , bassendean, 2085, sa, 19770803, 32, 02 88179475, 1735775, 0
rec-4794-dup-3, lucy, zimmermann, 69, meldrum sxreet, , allambie heights, 2093, , 19880512, 27, 08 20445785, 3843269, 2
rec-3669-dup-1, , white, 32, goldstein crescent, , rowville, 3044, qld, 19371103, 26, 07 66700947, 1298808, 5
rec-4491-dup-1, nicholas, clarke, 26, rounsevelk street, , rosebery, 5558, qld, 19541218, 26, 03 42249310, 2456961, 7
rec-4042-org,   caitlin, clarke, 52, meehan garden, , long jetty, 5162, , 19641114, 32, 07 55930684, 8640255, 5
rec-3894-dup-1, travis, stanley, 33, beetaloljstreet, sunnydale cottage, geraldton, 5120, vic, 19421220, , 07 63200597, 7729824, 6
rec-1046-org,   sam, goodrum, 16, ashkanasy crescent, , st albans, 6230, qld, 19451110, , 04 46497089, 5256194, 7
rec-1766-dup-2, lilh, lazaroff, 196, william webn drive, , wynyard, 2176, nsw, 19481116, 21, 04 65136276, 2905501, 7
rec-3389-org,   jake, scriva, 2, bamir square, , daisy hill, 2096, nsw, 19530920, 29, 03 15018322, 5510343, 1
rec-684-dup-1, hayden, white, 40, kirkland dircuit, , hamilton, 3048, qld, , 42, 07 35018541, 2139452, 3
rec-1711-org,   charlie, reid, 3, strong place, , cloverdale, 3222, vic, 19730406, 29, 02 05406632, 4722205, 2
rec-1204-dup-3, ruby, burnell, 15, gatton street, kookaburra village, rylesfone, 2710, sa, 19640919, 28, , 6872723, 8
rec-1495-org,   zachary, bilecki, 6, weddin circuit, wyoming park, wynnum west, 2754, nsw, 19441030, 35, 02 82327453, 4104732, 7
rec-927-org,   louise, morcom, 66, beckett street, deswod, bowen hills, 6110, , 19090817, , , 4298825, 3
rec-2050-org,   harrison, versteeg, 36, mullan street, acton road, duncraig, 3180, vic, 19181124, 34, 07 92484531, 1186437, 2
rec-12-org,   karli, cowell, 6, blowering street, , dapto, 3496, wa, 19440518, 40, 02 41714586, 5832249, 5
rec-4588-org,   sophie, svenson, 33, bindiri place, gleneagle, adamstown heights, 3020, vic, 19430716, 31, 07 29138738, 8541848, 8
rec-3619-dup-0, teaha, greehland, 14, dooring street, , mackay south, 6056, ns, 19290221, , 02 41409284, 5177462, 8
rec-2962-dup-0, lucas, brain, 7, hemmings crescent, , roleystone, 2680, sa, 19951215, 37, 04 54837575, 6752606, 5
rec-3739-dup-3, ned, campbell-smith, 26, tryon street, , hackhan sest, 2132, sa, 19780720, , 03 96116155, 9093668, 5
rec-2417-dup-1, cheyenne, simongik, 4, kiek place, , kirrawee, 4129, wa, 19381031, 31, 03 24361110, 3400352, 2
rec-1738-org,   sophie, garcia, 2, ashburton circuit, , caulfield north, 2640, qld, 19130711, 30, 03 46003717, 6877882, 7
rec-999-dup-2, samuel, vikor, 31, weir pkace, granite hills, orford, 2731, nsw, , , 02 85275096, 1619418, 1
rec-3953-dup-1, holly, oats, 49, couvreur street, , lakemba, 3044, sa, 19760115, 19, 02 00550661, 1650117, 2
rec-1579-org,   adam, zwald, 5, musgrave street, , giru, 7270, nsw, 19860612, 11, 02 13941012, 4085835, 9
rec-3271-org,   sarah, grimwade, 27, william wilkins crescent, , devonport, 2024, qld, 19241108, 23, 08 35205624, 3461880, 0
rec-2676-dup-1, isabella, mazurek, 25, narrabundah lane, aptmn 12, kelmscott, 2163, , 19651022, , 02 66317154, 1939745, 2
rec-3572-dup-3, saml, kang, 16, yalga close, , kelmscott, 4390, qld, 19400825, 24, 07 27194232, 8053134, 9
rec-3028-org,   georgia, weaver, 147, sellwood street, , fairymead, 3131, nsw, 19230129, 22, 03 53370672, 5192640, 8
rec-4197-org,   liam, white, 33, goble street, grand central, frankston, , , 19980520, 38, 02 63720723, 2260790, 1
rec-2087-org,   tiahana, gibb, 3, grampians street, rowethorpe, murray bridge, 3105, wa, 19710317, 8, 02 72155699, 4741501, 7
rec-3489-dup-0, mikaela, mccleklsand, 780, shumack street, southwood haven, bannister, 3910, qld, 19470620, 31, 04 14686744, 7722556, 3
rec-4185-dup-2, kayden, white, 35, burn street, , mawson, 2875, ws, 19390221, 27, 03 42291021, 5758369, 8
rec-44-org,   domenique, pascoe, 46, alsop close, st martha's hostel, dundowran, 3201, nsw, 19250522, 20, , 9784738, 7
rec-3415-org,   breana, edson, 11, britten-jones drive, , cranbourne north, 5109, vic, 19001031, 37, 07 25810164, 4387191, 2
rec-3787-org,   riley, humphreys, 1, gascoyne circuit, , keiraville, 5127, nsw, 19960219, 30, 04 43806509, 6707555, 6
rec-823-dup-2, jordam, curry, 60, blamey crescent, , windafroo, 3214, nsw, 19300607, 36, 03 91556485, 1003951, 4
rec-452-org,   cameron, fatale, , boddington crescent, , largs north, 4074, nsw, , 30, 04 22134788, 3234937, 9
rec-486-dup-3, leo, redk, 4, marr street, , marmion, 2284, , , 25, 02 64088691, 1854919, 6
rec-298-dup-0, , weaver, 11, forbes street, st andrew's college, florey, 4680, nsw, 19770510, 12, 02 77911362, 2322545, 0
rec-879-org,   lachlan, broadby, 767, bingley crescent, , west kempsey, 2285, vic, 19330811, 28, 07 85807733, 7496108, 3
rec-3380-org,   emiily, horkings, 151, muskett place, potts hill, kiara, 2034, tas, 19691109, 26, 03 68632472, 4788744, 3
rec-4235-org,   michael, nguyen, 20, weavers crescent, , malvern, 6230, wa, 19270508, 32, 04 93316696, 2587435, 9
rec-3985-org,   kieren, white, 20, eungella street, , cremorne, 3644, sa, 19491015, , 02 98464078, 8460571, 1
rec-4345-dup-0, cassandra, hammer, 27, jane pricecrescent, cadogan, st peters, 4133, qld, 19609121, 26, 04 99399600, 4202317, 7
rec-3091-org,   emiily, purdon, 13, julia flynn avenue, pooley bridge, shalvey, 2066, sa, 19760323, 31, , 1522065, 3
rec-1394-dup-2, white, jacob, 72, sharwood crescent, , white hills, 4650, nsw, 19960504, 34, 08 33101412, 7457729, 4
rec-4127-org,   maddison, capel, 16, dixon drive, , north ryde, 4560, qld, 19420924, 24, 04 80223846, 4172552, 6
rec-4421-dup-2, mchenry, rosie, 9, goldner circuit, longridge, abbotsford, 5084, nsw, 19820916, 23, 07 03629674, 7877991, 2
rec-3181-dup-1, jessica, kowald, 7, blackett crescent, yilgarnia, blakehufst, 2541, vic, 19130327, 26, 04 31405489, 1724338, 6
rec-3999-org,   bridget, matthews, 96, harwood court, stone oak farm, eastwood, 4605, wa, 19640428, 26, 08 57910230, 5370497, 8
rec-2509-org,   hugo, hosneara, 32, gorrie close, , highton, 2117, vic, 19350713, 30, , 2456674, 6
rec-4163-org,   isabelle, drechsler, 59, phillipson crescent, glenburn, college grove, 4216, vic, 19820207, 21, 04 09936270, 1123860, 5
rec-22-org,   tiarna, white, 28, green street, deswod, bilgola plateau, 2464, nsw, 19590322, 24, 03 81264673, 4277070, 4
rec-320-org,   cambell, leaver, 35, smart place, , buninyong, 5575, , 19750817, 31, 03 01297682, 5106534, 8
rec-4612-org,   joshua, badger, 34, burkitt street, , ingleburn, 4034, vic, 19991208, 32, 08 04619656, 5198164, 0
rec-3803-dup-2, philip, fitzpayrick, , william webb drive, , the basin, 6172, nsw, , 22, 02 95772624, 2800278, 8
rec-319-dup-2, jamea, stanley, 12, florey drive, robertson barracks, loganlea, 3350, vic, 19110627, , 03 89463833, 7212547, 7
rec-2847-dup-0, brooklyn, blac kwrll, 21, boult place, , caves beach, 4707, nsw, 19440108, 36, 03 03742172, 6676236, 6
rec-1363-dup-2, rabe, jemma, 37, howell place, degafelga, cronulla, 2669, nsw, 19340724, 30, 04 90214192, 4244056, 9
rec-3686-dup-1, sienna, butter, , dowling street, , parkdake, 3131, tas, 19360664, 24, 03 67395320, 1872405, 0
rec-1431-dup-0, , meadows, , crowder vircuit, , belrose, 4744, nt, 19001204, , 03 62666918, 4401954, 0
rec-2886-dup-3, shakira, ryan, 58, fullerton crescent, , highett, 3019, v, 19861030, 33, 04 91288421, 1815796, 0
rec-1658-dup-2, jessica, reid, 99, moorehead place, kimbla, aldinga beach, 3065, viw, 19211117, 26, , 4098278, 1
rec-1940-dup-1, isabelle, browne, 15, bailes court, bingletree, cooma, 3434, , 19521230, 40, 04 40224116, 1567339, 7
rec-3863-dup-0, dante, stanley, 518, harford wtreet, palm lake resort, pooraka, 2177, sa, 19670605, 29, 07 07404253, 5461814, 0
rec-1356-dup-1, jessica, sickles, 113, barraclough crescent, glenumbral, ormobd, 2566, qld, 19071115, 29, 04 55732651, 9646160, 5
rec-2653-dup-2, , patefson, 19, taplin place, , glenbrok, 2443, vic, 19830214, 14, 02 35690943, 7659629, 6
rec-1085-org,   olivia, statton, 99, gibbes street, kharwa, rochedale south, 2443, sa, 19220808, , 04 11854799, 3735609, 7
rec-751-org,   tom, herbert, 25, cambridge street, , punchbowl, 3101, wa, 19580721, 43, 03 62414743, 3125750, 3
rec-3029-org,   noah, reid, 45, tweed place, , boondall, 4570, nsw, 19211005, 23, 07 06799963, 1837463, 2
rec-1110-org,   kallie, cowell, 17, crofts crescent, , paddington, 2122, nsw, 19620416, 28, 02 68506444, 1360072, 0
rec-1362-dup-2, caleb, yunupingu, 21, albermarle place, malekula, mayfield, 4211, sa, 19260915, 30, 02 29363808, 9351190, 0
rec-2418-org,   louise, white, 16, mccoll street, parkdale lodge, hendra, 2131, tas, 19031109, 25, 03 91766792, 6519629, 8
rec-652-org,   talan, crouch, 3, galway place, bethel hostel, caulfield north, 2257, vic, 19980518, 33, 07 01204777, 5877780, 0
rec-1939-dup-0, angus, rolleston, 2, raine place, brentwood vlge, dondinalong, 4125, vic, 19250111, , 02 20206605, 7460553, 8
rec-2381-org,   hana, ryan, 4, streeter place, , valla, 2747, nsw, 19841003, 33, 08 38859967, 2014181, 9
rec-4145-org,   robert, white, 505, cowper street, , gray, 0836, vic, 19891029, 24, 04 12942526, 7896520, 5
rec-2284-org,   alessandra, robson, 31, throssell street, , cleveland, 2646, nsw, 19400908, 21, , 3659690, 2
rec-667-dup-0, heather, tiller, 25, hawken street, , alice springs, 3500, qld, 19130110, 30, 02 77857670, 5922739, 5
rec-2983-dup-1, caresse, campbell, , , , bridgemaj downs, 7330, qld, 19211127, 24, 07 97506946, 4377142, 8
rec-347-org,   harry, shrowder, 5, wallaby place, , nicholls, 6530, nsw, 19781002, 30, 02 28917076, 7224347, 0
rec-3573-dup-4, mackinley, vincent, 37, clode crescent, , burra creek, 3149, vic, 19521985, , 08 61838949, 5790607, 5
rec-1775-dup-2, tate, dennes, 342, lambrigg street, , warilla, 4703, tas, 19109630, 32, , 3833238, 7
rec-1412-dup-1, ethna, dixone, 74, charteris crescent, , mount pleasant, 2150, nsw, 19031214, 25, 04 49345081, 6754928, 2
rec-456-org,   erin, mildren, 422, , , cloverdale, 3666, nsw, 19730207, , 08 97028077, 8653779, 3
rec-1315-dup-1, daniel, clarkze, 29, wilkins street, sunset, elsternwick, 3103, nsw, 19641213, , 02 19493274, 4917791, 8
rec-2744-dup-2, william, samprathi, 16, unaipon xvenue, unt 1, robia, 5045, , 19751211, 31, 04 42560261, 8381764, 0
rec-2176-org,   amy, campbell, 44, shackleton circuit, , north st ives, 3335, qld, 19441007, , 07 24335834, 7455521, 8
rec-734-org,   liam, mcturk, 1, teakle place, , hazelbrook, 3525, vic, , , 07 84276918, 6046786, 1
rec-2625-dup-3, timothy, wheatlly, 23, longworth place, rawdon hill, knockrow, 5095, sa, 19401224, , 07 01352026, 3744243, 5
rec-1601-dup-0, eri, green, 46, weddin circuit, , oyster bay, 2518, nsw, 19780604, 30, 07 69114471, 7630183, 1
rec-520-dup-0, lucas, quinton, 14, castieauoshtreet, cedarview, arthurton, 2713, nsw, 19030430, , 04 49906660, 4988476, 6
rec-1726-org,   jackson, dunstone, 25, freda bennett circuit, the stockyards, ballarat, 6016, , 19590406, 9, 03 29223626, 7454383, 4
rec-753-dup-2, mikeela, matson, 108, lewin dtreet, corinella glen, tardun, 4350, vic, 19140522, , 02 06031480, 2329266, 0
rec-3028-dup-4, georgia, weaver, 147, sellwood street, , fairymead, 3131, nsw, 19250912, 22, 03 53370672, 5192604, 8
rec-279-org,   , krupa, 22, whitty crescent, ctge 25, north curl curl, 3151, nsw, 19090929, 29, 03 50124423, 5478126, 6
rec-2065-dup-3, harrison, mac neill, 655, , aird, cliftonlcreek, 4703, qld, 19681011, 63, 07 68896264, 9809861, 1
rec-1058-org,   james, obkircher, 9, ross smith crescent, , creswick, 2526, nsw, 19530109, 33, 08 64487270, 8312723, 6
rec-4092-org,   mia, koenders, 48, giles street, , ryde, 2088, sa, 19600606, 34, 04 68035087, 7993400, 0
rec-3382-dup-2, rojan, thorpe, 2, naismith place, rick-leigh, thornlue, 3147, nsw, 19290727, 31, 02 21581438, 8461022, 1
rec-3120-org,   emma, webb, 131, moroney street, colbara, deer park, 4567, qld, 19871125, 35, 07 03874245, 5527345, 0
rec-566-dup-0, nicolas, fitzpatmick, 4059, wirilda street, llandina, greenacre, 2047, sa, 19930731, 26, 08 77069884, 7963429, 7
rec-3254-dup-0, lily, bradshaq, 3, spencer srreet, , penshurst, 3156, vic, 19931129, 35, 08 84543180, 8471286, 1
rec-1858-dup-1, jarrod, clarke, 25, moore street, , port macquarie, 2164, tas, 19130618, 10, 08 99051424, 9204729, 0
rec-3802-org,   mystique, noble, 22, diggles street, , denmark, 2102, vic, , , 03 47253329, 9445470, 2
rec-4326-dup-1, jesica, couzens, 34, claxton crescent, , narre warren north, 3059, wa, 19600408, , 07 38788557, 6445482, 1
rec-154-org,   madelyn, galinec, 6, parkwood road, , picnic point, 2602, sa, 19891211, 35, 08 33942581, 3764746, 9
rec-1605-org,   henry, wyllie, 5, bokhara circuit, , blackheath, 2800, wa, , , 07 33758344, 2604495, 1
rec-2430-org,   jessica, stanley, 56, groveland crescent, , hahndorf, 4630, wa, , 31, 03 50335491, 3598746, 0
rec-1656-dup-0, john, steviens, 33, carron street, , ringwood north, 2255, nsw, 19121203, 33, 07 64551309, 9260309, 4
rec-2924-org,   ethan, bishop, 29, worrell place, , ingham, 4737, nsw, 19610310, 36, 08 97825049, 6129539, 6
rec-3217-org,   kane, rau, 9, nassau place, berady, barunga gap, 3016, nsw, 19290809, 25, 02 91566799, 8272302, 4
rec-2062-org,   william, benger, 8, butlin place, , inglewood, 2763, vic, 19120223, , 08 39524825, 7159627, 5
rec-4269-org,   emiily, jolly, 18, abercorn crescent, , clayfield, 5280, vic, 19620611, 26, 07 00018364, 9465833, 3
rec-419-dup-0, joshua, hoge, 130, , , albury, 2122, sa, 19110422, 27, 07 34175149, 5444704, 5
rec-2674-dup-1, andrbew, , 74, mackay crescent, white meadows, giru, 3046, nsn, 19990722, 32, 07 65430801, 1306185, 1
rec-1813-org,   jasper, byers, 4, collings street, tarrawatta, abbotsford, 2749, nsw, 19540629, 26, 07 52392846, 5801076, 5
rec-1443-dup-1, iain, crouch, 2, bimberi crescent, , stockton, 2426, qld, 19990913, 33, 03 75800515, 4748938, 4
rec-2630-dup-1, isaac, carmody, 77, ebenezersteeet, , surfers paradise, 3047, nsw, 19160123, 35, 07 51071543, 9980875, 7
rec-619-org,   dante, george, 9, hyde place, st helens, edensor park, 2026, vic, 19321003, 34, 02 16527268, 3512450, 0
rec-2947-dup-1, daniel, buchhorn, 1, howitt dgreet, , taree, 4655, qld, 19601124, , 03 03509287, 8680211, 8
rec-2049-dup-1, etoy, idris, 4, gasking close, copely, north ward, 3220, qld, 19380822, , 04 39830998, 1377138, 9
rec-927-dup-3, louise, morcoj, 66, beckett street, , bowen hills, 6110, , 19090817, , , 4298825, 3
rec-4133-org,   katelyn, loehr, 46, black street, , elrington, 3121, qld, 19621219, 19, 07 43798185, 7619887, 9
rec-2396-dup-0, tyler, miell, 52, bambridge wtreet, , ashfied, 5024, wa, 19421020, , 02 49503528, 8128675, 6
rec-214-org,   holly, stubbs, 92, dalley crescent, parlour mountain, glenmore park, 4701, nsw, 19841113, 25, 02 48239199, 1250786, 8
rec-4932-org,   , burford, 8, meston place, , condell park, 5116, nsw, 19521022, 20, 07 07876825, 6310478, 2
rec-3007-dup-3, mikaela, bevis, 117, baume crescent, hillside farm, , 3122, vic, , 29, 08 23820077, 1657304, 3
rec-622-dup-1, dooley, emiily, 76, duffy street, c/o post office, cooks hill, 3104, nsw, 19321116, , 04 15727440, 5575431, 3
rec-6-org,   tristan, canavese, 11, freda gibson circuit, belongame, emerald, 7254, sa, 19670428, , 07 07242288, 7580293, 9
rec-2208-dup-1, corbin, ethan, 16, hopetoun circuit, coolibah, dianella, 3196, vic, 19970130, 21, 02 53055134, 4182640, 7
rec-3287-org,   bertie, hebberman, 71, millen street, glenavon, mona vale, 5127, wa, 19080402, 23, 02 37652880, 1216448, 0
rec-1947-org,   hannah, rocca, 40, warring place, brinjarry, tighes hill, 3028, sa, 19330706, 31, 08 44910918, 2845903, 3
rec-4304-dup-0, jacob, boxer, 6, macgregor street, , taringa, 6027, vic, , 11, 03 60374531, 4225703, 9
rec-1521-org,   ava, green, 105, kiewa street, miandetta, coonabarabran, 4211, vic, 19251013, 22, 08 86008335, 1440319, 8
rec-3749-org,   shandril, lomman, 18, , , orange, 7249, vic, 19080721, 29, 08 86520515, 5906686, 9
rec-4348-dup-2, berry, riley, 5, phillip avenue, langi, bicton, 3173, vic, 19390927, 20, 04 84430864, 3298933, 6
rec-2695-dup-0, christopher, campbell, 24, wrixon street, , malvern east, 5037, , 19160926, 34, 03 21289771, 7243295, 8
rec-2652-org,   lewis, lock, 12, corinna street, , bundaberg, 2454, nsw, , , 03 08099384, 1105551, 9
rec-3071-org,   brooke, gilbertson, 168, fitchett street, , orbost, 4017, qld, 19820619, 24, 03 13936890, 1425218, 0
rec-62-dup-0, amber, rees, 95, couchman crescent, , sylvania, 3726, , 19301216, 35, 08 15407311, 5332558, 2
rec-4711-dup-0, wilson, mason, 30, limestone avenue, , mclaren vale, 3820, , 19050610, 26, 08 04751568, 9715043, 2
rec-863-org,   kieran, gilbertson, 6, bingley crescent, , broken hill, 6104, vic, 19460110, 37, 07 28848788, 9437276, 1
rec-186-org,   vendula, kyriacou, 2, betts place, peppin point, normanhurst, 6326, wa, 19290214, 20, 07 30187158, 7467642, 6
rec-4015-org,   isabelle, reid, 56, dwyer street, blueberry farm est, devonport, 2216, nsw, , 31, 04 83634797, 4549268, 4
rec-502-dup-0, ruby, clarke, 3, birrellastreet, , mulgrae east, 5608, nsw, 19891110, 24, 08 99569598, 2314754, 7
rec-4990-org,   kirra, stearnes, 79, rosenthal street, , toowong, 4102, qld, 19200131, 31, , 9631801, 0
rec-47-org,   takeisha, green, 65, louisa lawson crescent, , sunnybank, 2039, vic, , 33, 07 68032351, 1402374, 2
rec-2330-org,   , webb, 220, charterisville avenue, , lilydale, 2298, nsw, , 24, 07 77077842, 3716219, 2
rec-2255-dup-2, liaah, blunden, 14, ada place, , traralgon south, 2333, nsw, 19020401, 25, 08 45874018, 4594340, 7
rec-4313-org,   reegan, novak, 14, barunga street, , stockton, 2140, qld, , 34, 03 36754215, 4579393, 8
rec-2263-dup-0, cobe, rivers, 6, clews place, , roxburgh park, 2905, wa, 19210225, , 02 87993182, 2292358, 3
rec-21-org,   harrison, dixon, 18, , mt pleasant, wilston, 7000, nsw, 19830401, 11, 02 44978584, 1464494, 2
rec-3713-org,   jade, mercorella, 28, inlander crescent, , winston hills, 2166, nsw, 19180321, 29, 03 34517897, 1904727, 4
rec-3635-dup-0, benjamin, webb, 3, longman ntreet, , o'sullivan beach, 2440, nsw, , 23, 07 00356615, 5943711, 0
rec-194-org,   marcus, campbell, 17, hawdon street, , smithfield plains, 4511, vic, 19080705, 26, 03 12512282, 9986615, 9
rec-2921-dup-0, william, mccarthy, 9, henty street, , scarobough, 3280, nsw, 19460330, 35, 03 81227060, 1133216, 7
rec-4036-dup-2, cameron, morrison, 9, , la reine, warilla, 2031, qld, 19050330, 22, 04 29914789, 3873404, 0
rec-4770-dup-0, connor, ulbtich, 9, mayne street, , ringwood, , vic, , 21, 03 17632180, 3025633, 6
rec-4500-org,   timothy, pringle, 19, spofforth street, , albury, 5096, sa, 19120111, , 02 52638090, 6534982, 0
rec-381-org,   , lill, 38, forbes street, ardess, jerrabomberra, 2643, qld, 19611112, 10, 08 10749640, 2050125, 5
rec-23-org,   ysobel, clutterbuck, 31, macpherson street, , margaret river, 3608, tas, , 22, 04 59507626, 6745110, 3
rec-4018-dup-1, abby, bishop, 4, a'beckett street, , burra creek, 3189, sa, 19490816, 34, 04 56091548, 4621744, 1
rec-1250-org,   emiily, dixon, 21, ranken place, marjidin, bondi junction, 2029, sa, 19940101, 22, 03 81222584, 8383710, 5
rec-195-org,   mitchell, mason, 15, fisher street, , helensburgh, 3579, nsw, 19450328, , 02 97271729, 1959903, 7
rec-787-dup-1, miller, spicer, 1, cochrane crescent, , como, 2915, qld, 19470518, , , 6227785, 0
rec-1089-org,   zara, brock, 23, prisk place, sec 443 bellamour, sylvania, 3931, nsw, 19740903, 29, 03 42365182, 2890895, 1
rec-3813-dup-2, timothy, webb, 36, burdekin street, mount marion, ashgrove, 4564, nsw, 19150287, 25, 07 43448024, 2080486, 2
rec-4113-dup-1, libby, crouch, 151, harry hopman circuit, , berrimba, 2134, wa, 19271004, , 07 05615131, 4923940, 3
rec-3645-org,   jack, lowry, 51, millhouse crescent, broombie stud, woree, 4472, qld, 19000726, , 08 45553990, 9824381, 8
rec-3822-dup-1, butt, sarah, 41, pera place, waikare, holgate, 5037, nsw, 19380414, 19, 07 34761589, 3302659, 6
